order_id,order_date,customer_id,customer_segment,region,country,sales_channel,campaign,product_category,product_name,sku,units,unit_price_usd,discount_pct,gross_revenue_usd,discount_amount_usd,refund_amount_usd,shipping_cost_usd,cogs_usd,net_revenue_usd,gross_margin_usd,fulfillment_days,status,first_order
ord_0000130,2025-01-01,cust_06920,New,EMEA,Germany,Affiliate,Cashback Partner,Beauty,Daily Skin Set,BEA-007,1,97.42,0.15,97.42,14.61,0,10.0,37.02,82.81,35.79,5,Delivered,True
ord_0000131,2025-01-05,cust_06795,Occasional,North America,United States,Paid Search,Shopping Ads,Fitness,Adjustable Kettlebell,FIT-005,1,134.02,0.05,134.02,6.7,0,13.55,69.69,127.32,44.08,6,Delivered,True
ord_0000132,2025-01-09,cust_01086,Loyal,EMEA,United Kingdom,Direct,Referral,Electronics,Wireless Headphones,ELE-001,1,141.02,0,141.02,0.0,0,8.23,76.15,141.02,56.64,4,Delivered,True
ord_0000133,2025-01-02,cust_02041,Occasional,North America,United States,Paid Search,Brand Search,Fitness,Recovery Roller,FIT-006,1,52.84,0,52.84,0.0,0,11.59,21.66,52.84,19.58,4,Delivered,True
ord_0000134,2025-01-01,cust_04864,Loyal,EMEA,France,Social,Prospecting,Home,Linen Sheet Set,HOM-003,1,128.67,0.1,128.67,12.87,0,13.84,59.19,115.8,42.78,4,Delivered,True
ord_0000135,2025-01-01,cust_01913,Loyal,North America,United States,Social,Creator Program,Electronics,Wireless Headphones,ELE-001,1,133.19,0,133.19,0.0,133.19,11.35,71.93,0.0,-83.27,1,Refunded,True
ord_0000136,2025-01-01,cust_05969,Occasional,EMEA,Germany,Direct,Referral,Electronics,Wireless Headphones,ELE-001,1,132.95,0,132.95,0.0,0,8.15,71.79,132.95,53.01,4,Delivered,True
ord_0000137,2025-01-04,cust_05655,Loyal,North America,United States,Paid Search,Nonbrand Search,Beauty,Daily Skin Set,BEA-007,1,91.65,0.1,91.65,9.16,0,6.98,34.83,82.48,40.68,4,Delivered,True
ord_0000138,2025-01-01,cust_01737,New,North America,Canada,Affiliate,Cashback Partner,Home,Ceramic Cookware,HOM-004,1,203.55,0.2,203.55,40.71,0,0,99.74,162.84,63.1,2,Delivered,True
ord_0000139,2025-01-03,cust_05927,Occasional,North America,United States,Direct,Email Lifecycle,Beauty,Hair Styling Kit,BEA-008,1,125.14,0.2,125.14,25.03,0,11.77,55.06,100.11,33.28,7,Delivered,True
ord_0000140,2025-01-03,cust_07065,New,APAC,Australia,Social,Retargeting,Electronics,Smart Home Hub,ELE-002,2,184.95,0.05,369.9,18.5,0,0,214.54,351.41,136.86,3,Delivered,True
ord_0000141,2025-01-03,cust_02912,New,North America,Canada,Marketplace,,Electronics,Smart Home Hub,ELE-002,2,189.57,0.1,379.13,37.91,0,0,219.9,341.22,121.32,,Cancelled,True
ord_0000142,2025-01-08,cust_02772,Loyal,North America,United States,Social,Creator Program,Apparel,Everyday Sneaker,APP-010,2,114.59,0.05,229.17,11.46,0,0,103.13,217.71,114.59,5,Delivered,True
ord_0000143,2025-01-01,cust_05361,Occasional,APAC,Australia,Affiliate,Publisher Network,Apparel,Everyday Sneaker,APP-010,1,108.78,0.1,108.78,10.88,0,8.81,48.95,97.9,40.14,6,Delivered,True
ord_0000144,2025-01-06,cust_04180,Occasional,EMEA,United Kingdom,Direct,Email Lifecycle,Fitness,Recovery Roller,FIT-006,1,54.72,0,54.72,0.0,0,12.5,22.44,54.72,19.79,5,Delivered,True
ord_0000145,2025-01-09,cust_06382,Occasional,North America,United States,Direct,,Fitness,Adjustable Kettlebell,FIT-005,1,139.33,0.1,139.33,13.93,0,9.78,72.45,125.4,43.17,3,Delivered,True
ord_0000146,2025-01-06,cust_02312,New,EMEA,United Kingdom,Direct,,Beauty,Hair Styling Kit,BEA-008,3,127.76,0,383.28,0.0,383.28,0,168.64,0.0,-168.64,7,Refunded,True
ord_0000147,2025-01-05,cust_00488,New,EMEA,United Kingdom,Social,Creator Program,Apparel,Performance Jacket,APP-009,1,161.6,0,161.6,0.0,0,0,75.95,161.6,85.65,5,Delivered,True
ord_0000148,2025-01-01,cust_03850,Occasional,North America,United States,Social,Prospecting,Beauty,Daily Skin Set,BEA-007,1,87.05,0.05,87.05,4.35,0,9.81,33.08,82.69,39.81,4,Delivered,True
ord_0000149,2025-01-01,cust_04882,VIP,North America,United States,Affiliate,Publisher Network,Home,Ceramic Cookware,HOM-004,1,217.27,0.05,217.27,10.86,0,0,106.46,206.41,99.94,7,Delivered,True
ord_0000150,2025-01-05,cust_06422,New,EMEA,Germany,Marketplace,,Beauty,Hair Styling Kit,BEA-008,1,134.81,0.2,134.81,26.96,0,9.76,59.32,107.85,38.77,3,Delivered,True
ord_0000151,2025-01-05,cust_03291,Occasional,North America,Canada,Affiliate,Publisher Network,Electronics,Wireless Headphones,ELE-001,1,139.2,0.05,139.2,6.96,132.24,13.01,75.17,0.0,-88.18,3,Refunded,True
ord_0000152,2025-01-07,cust_05966,VIP,North America,United States,Paid Search,Nonbrand Search,Electronics,Smart Home Hub,ELE-002,2,175.15,0.05,350.3,17.52,0,0,203.18,332.79,129.61,6,Delivered,True
ord_0000153,2025-01-05,cust_06926,Occasional,North America,Canada,Affiliate,Cashback Partner,Fitness,Recovery Roller,FIT-006,1,57.27,0,57.27,0.0,0,13.54,23.48,57.27,20.24,5,Delivered,True
ord_0000154,2025-01-01,cust_00988,New,APAC,Japan,Marketplace,Marketplace Featured,Home,Linen Sheet Set,HOM-003,1,128.0,0,128.0,0.0,0,12.41,58.88,128.0,56.71,5,Delivered,True
ord_0000155,2025-01-05,cust_06600,Loyal,EMEA,Germany,Paid Search,Nonbrand Search,Electronics,Wireless Headphones,ELE-001,2,121.76,0.2,243.51,48.7,0,0,131.5,194.81,63.31,5,Delivered,True
ord_0000156,2025-01-11,cust_05302,Occasional,EMEA,Germany,Paid Search,Nonbrand Search,Beauty,Daily Skin Set,BEA-007,3,87.59,0.1,262.76,26.28,0,0,99.85,236.48,136.63,4,Delivered,False
ord_0000157,2025-01-05,cust_00367,Occasional,North America,United States,Paid Search,Shopping Ads,Beauty,Daily Skin Set,BEA-007,1,93.42,0.05,93.42,4.67,0,9.56,35.5,88.75,43.69,3,Delivered,True
ord_0000158,2025-01-10,cust_06707,New,Latin America,Brazil,Paid Search,Nonbrand Search,Electronics,Wireless Headphones,ELE-001,2,132.54,0,265.07,0.0,0,0,143.14,265.07,121.93,3,Delivered,True
ord_0000159,2025-01-01,cust_07010,New,APAC,Australia,Social,Retargeting,Home,Ceramic Cookware,HOM-004,1,206.77,0,206.77,0.0,0,0,101.32,206.77,105.45,4,Delivered,True
ord_0000160,2025-01-07,cust_00326,VIP,North America,United States,Paid Search,Nonbrand Search,Apparel,Everyday Sneaker,APP-010,1,106.87,0.25,106.87,26.72,0,0,48.09,80.15,32.06,8,Delivered,True
ord_0000161,2025-01-07,cust_01778,Occasional,North America,United States,Paid Search,Shopping Ads,Beauty,Hair Styling Kit,BEA-008,1,126.5,0.2,126.5,25.3,0,13.39,55.66,101.2,32.15,5,Delivered,True
ord_0000162,2025-01-06,cust_02286,New,APAC,Japan,Social,Retargeting,Apparel,Everyday Sneaker,APP-010,1,108.79,0.2,108.79,21.76,0,7.07,48.96,87.03,31.01,7,Delivered,True
ord_0000163,2025-01-01,cust_00236,Loyal,North America,United States,Direct,,Fitness,Recovery Roller,FIT-006,3,53.36,0,160.09,0.0,0,0,65.64,160.09,94.45,3,Delivered,True
ord_0000164,2025-01-04,cust_05710,VIP,North America,United States,Social,Creator Program,Apparel,Performance Jacket,APP-009,1,162.72,0.1,162.72,16.27,131.78,0,76.48,14.66,-61.81,4,Returned,True
ord_0000165,2025-01-11,cust_02430,Occasional,North America,United States,Direct,,Electronics,Smart Home Hub,ELE-002,2,195.01,0.15,390.02,58.5,0,0,226.21,331.51,105.3,5,Delivered,True
ord_0000166,2025-01-01,cust_01455,Occasional,Latin America,Brazil,Marketplace,Marketplace Featured,Fitness,Recovery Roller,FIT-006,1,52.78,0.05,52.78,2.64,50.14,8.45,21.64,0.0,-30.09,8,Refunded,True
ord_0000167,2025-01-01,cust_03067,Occasional,North America,United States,Direct,Email Lifecycle,Home,Linen Sheet Set,HOM-003,2,116.57,0.1,233.14,23.31,0,0,107.25,209.83,102.58,7,Delivered,True
ord_0000168,2025-01-01,cust_02504,Occasional,EMEA,Germany,Direct,Email Lifecycle,Electronics,Smart Home Hub,ELE-002,1,183.68,0.2,183.68,36.74,0,0,106.54,146.95,40.41,7,Delivered,True
ord_0000169,2025-01-06,cust_02671,New,North America,United States,Direct,Referral,Fitness,Recovery Roller,FIT-006,2,60.22,0.2,120.44,24.09,0,13.67,49.38,96.35,33.3,4,Delivered,True
ord_0000170,2025-01-06,cust_06820,VIP,EMEA,Germany,Direct,Referral,Apparel,Performance Jacket,APP-009,1,168.25,0.2,168.25,33.65,0,0,79.08,134.6,55.52,7,Delivered,True
ord_0000171,2025-01-04,cust_02946,Loyal,North America,United States,Direct,Referral,Home,Ceramic Cookware,HOM-004,2,214.34,0.05,428.68,21.43,0,0,210.05,407.24,197.19,1,Delivered,True
ord_0000172,2025-01-10,cust_00499,Loyal,EMEA,France,Affiliate,Publisher Network,Home,Linen Sheet Set,HOM-003,2,110.73,0,221.46,0.0,0,0,101.87,221.46,119.59,6,Delivered,True
ord_0000173,2025-01-02,cust_06371,Loyal,APAC,Japan,Marketplace,,Fitness,Adjustable Kettlebell,FIT-005,1,138.41,0.05,138.41,6.92,0,11.75,71.97,131.49,47.77,7,Delivered,True
ord_0000174,2025-01-08,cust_03462,VIP,EMEA,United Kingdom,Direct,,Home,Ceramic Cookware,HOM-004,1,222.31,0.1,222.31,22.23,0,0,108.93,200.08,91.15,8,In Transit,True
ord_0000175,2025-01-05,cust_06844,VIP,Latin America,Brazil,Social,Prospecting,Apparel,Performance Jacket,APP-009,1,165.56,0.25,165.56,41.39,0,0,77.81,124.17,46.36,6,Delivered,True
ord_0000176,2025-01-07,cust_05826,VIP,North America,United States,Affiliate,Cashback Partner,Home,Ceramic Cookware,HOM-004,1,197.26,0.2,197.26,39.45,149.92,0,96.66,7.89,-88.77,1,Returned,True
ord_0000177,2025-01-06,cust_03841,Loyal,North America,United States,Direct,Referral,Fitness,Recovery Roller,FIT-006,1,56.66,0.05,56.66,2.83,0,12.04,23.23,53.82,18.56,6,Delivered,True
ord_0000178,2025-01-08,cust_05913,Loyal,North America,United States,Affiliate,Publisher Network,Home,Ceramic Cookware,HOM-004,1,218.99,0,218.99,0.0,0,0,107.3,218.99,111.68,5,Delivered,True
ord_0000179,2025-01-06,cust_01875,New,North America,United States,Paid Search,Nonbrand Search,Electronics,Wireless Headphones,ELE-001,2,126.26,0,252.52,0.0,0,0,136.36,252.52,116.16,2,Delivered,True
ord_0000180,2025-01-03,cust_06638,New,APAC,Australia,Paid Search,Shopping Ads,Beauty,Hair Styling Kit,BEA-008,1,144.6,0,144.6,0.0,0,8.3,63.62,144.6,72.68,6,Delivered,True
ord_0000181,2025-01-10,cust_06081,New,North America,United States,Marketplace,,Electronics,Wireless Headphones,ELE-001,2,125.79,0.05,251.58,12.58,244.83,0,135.85,-5.83,-141.68,5,Returned,True
ord_0000182,2025-01-03,cust_06414,Loyal,North America,United States,Social,Prospecting,Home,Linen Sheet Set,HOM-003,2,130.11,0.05,260.23,13.01,0,0,119.7,247.21,127.51,3,Delivered,True
ord_0000183,2025-01-01,cust_00886,VIP,APAC,Japan,Direct,,Apparel,Everyday Sneaker,APP-010,1,114.5,0.25,114.5,28.63,0,0,51.53,85.88,34.35,7,Delivered,True
ord_0000184,2025-01-12,cust_02309,Occasional,North America,United States,Direct,,Beauty,Hair Styling Kit,BEA-008,1,145.9,0,145.9,0.0,0,7.18,64.2,145.9,74.53,2,Delivered,True
ord_0000185,2025-01-04,cust_05520,New,North America,United States,Paid Search,Shopping Ads,Beauty,Hair Styling Kit,BEA-008,2,136.82,0.1,273.64,27.36,0,0,120.4,246.28,125.87,6,Delivered,True
ord_0000186,2025-01-06,cust_06783,VIP,North America,United States,Affiliate,Cashback Partner,Home,Ceramic Cookware,HOM-004,1,194.56,0.25,194.56,48.64,0,0,95.33,145.92,50.59,8,Delivered,True
ord_0000187,2025-01-03,cust_05138,VIP,EMEA,United Kingdom,Marketplace,,Electronics,Wireless Headphones,ELE-001,1,128.06,0.05,128.06,6.4,0,0,69.15,121.66,52.51,7,Delivered,True
ord_0000188,2025-01-11,cust_04117,Occasional,North America,United States,Affiliate,Publisher Network,Home,Linen Sheet Set,HOM-003,1,122.79,0.2,122.79,24.56,0,11.8,56.48,98.23,29.95,6,Delivered,True
ord_0000189,2025-01-11,cust_06596,New,North America,Canada,Paid Search,Brand Search,Electronics,Wireless Headphones,ELE-001,2,138.33,0,276.67,0.0,0,0,149.4,276.67,127.27,3,Delivered,True
ord_0000190,2025-01-03,cust_02901,Occasional,EMEA,Germany,Direct,Referral,Apparel,Performance Jacket,APP-009,1,181.3,0.15,181.3,27.19,0,0,85.21,154.1,68.89,8,Delivered,True
ord_0000191,2025-01-05,cust_05188,Loyal,EMEA,United Kingdom,Marketplace,,Apparel,Everyday Sneaker,APP-010,1,106.6,0,106.6,0.0,0,13.07,47.97,106.6,45.56,6,Delivered,True
ord_0000192,2025-01-09,cust_00229,Loyal,North America,United States,Marketplace,,Home,Linen Sheet Set,HOM-003,1,113.61,0.2,113.61,22.72,0,8.56,52.26,90.89,30.07,4,Delivered,True
ord_0000193,2025-01-05,cust_02551,Occasional,EMEA,France,Marketplace,,Electronics,Smart Home Hub,ELE-002,1,168.75,0,168.75,0.0,0,0,97.87,168.75,70.87,9,Delivered,True
ord_0000194,2025-01-09,cust_05628,New,North America,United States,Affiliate,Publisher Network,Apparel,Performance Jacket,APP-009,1,169.72,0,169.72,0.0,0,0,79.77,169.72,89.95,2,Delivered,True
ord_0000195,2025-01-09,cust_06463,Occasional,North America,United States,Social,Creator Program,Home,Ceramic Cookware,HOM-004,1,228.23,0.1,228.23,22.82,0,0,111.83,205.4,93.57,6,Delivered,True
ord_0000196,2025-01-02,cust_06057,Occasional,North America,United States,Marketplace,,Fitness,Recovery Roller,FIT-006,1,51.46,0,51.46,0.0,0,12.27,21.1,51.46,18.1,2,Delivered,True
ord_0000197,2025-01-05,cust_02708,VIP,EMEA,United Kingdom,Affiliate,Cashback Partner,Beauty,Hair Styling Kit,BEA-008,1,145.0,0.2,145.0,29.0,0,0,63.8,116.0,52.2,1,Delivered,True
ord_0000198,2025-01-04,cust_06155,Occasional,North America,United States,Direct,Email Lifecycle,Electronics,Wireless Headphones,ELE-001,1,127.57,0,127.57,0.0,0,9.04,68.89,127.57,49.65,5,Delivered,True
ord_0000199,2025-01-12,cust_06696,Loyal,North America,United States,Direct,Referral,Home,Ceramic Cookware,HOM-004,1,221.03,0,221.03,0.0,0,0,108.31,221.03,112.73,7,Delivered,True
ord_0000200,2025-01-06,cust_06708,New,North America,United States,Affiliate,Publisher Network,Beauty,Hair Styling Kit,BEA-008,1,132.86,0,132.86,0.0,0,13.09,58.46,132.86,61.31,4,Delivered,True
ord_0000201,2025-01-08,cust_05290,Occasional,EMEA,Germany,Direct,Referral,Apparel,Performance Jacket,APP-009,1,164.18,0.2,164.18,32.84,0,0,77.17,131.35,54.18,4,Delivered,True
ord_0000202,2025-01-03,cust_01881,Occasional,EMEA,United Kingdom,Direct,Referral,Home,Ceramic Cookware,HOM-004,1,221.42,0,221.42,0.0,0,0,108.49,221.42,112.92,3,Delivered,True
ord_0000203,2025-01-09,cust_00936,Occasional,APAC,Australia,Direct,Email Lifecycle,Beauty,Daily Skin Set,BEA-007,1,95.66,0,95.66,0.0,0,9.21,36.35,95.66,50.1,7,Delivered,True
ord_0000204,2025-01-13,cust_05344,New,North America,United States,Marketplace,Marketplace Featured,Fitness,Recovery Roller,FIT-006,1,57.08,0.15,57.08,8.56,0,12.39,23.4,48.52,12.72,6,Delivered,True
ord_0000205,2025-01-01,cust_04114,Loyal,EMEA,Germany,Direct,,Fitness,Recovery Roller,FIT-006,1,52.58,0.05,52.58,2.63,0,9.84,21.56,49.95,18.55,4,Delivered,True
ord_0000206,2025-01-11,cust_05131,Occasional,EMEA,France,Affiliate,Publisher Network,Home,Ceramic Cookware,HOM-004,1,214.46,0.2,214.46,42.89,0,0,105.09,171.57,66.48,6,Delivered,True
ord_0000207,2025-01-12,cust_03333,Loyal,North America,United States,Direct,Email Lifecycle,Electronics,Smart Home Hub,ELE-002,3,167.83,0,503.5,0.0,0,0,292.03,503.5,211.47,4,Delivered,True
ord_0000208,2025-01-03,cust_03857,VIP,North America,Canada,Social,Prospecting,Electronics,Wireless Headphones,ELE-001,1,133.6,0.1,133.6,13.36,0,0,72.15,120.24,48.1,3,Delivered,True
ord_0000209,2025-01-10,cust_04347,Occasional,North America,United States,Direct,,Apparel,Performance Jacket,APP-009,2,179.3,0.1,358.6,35.86,0,0,168.54,322.74,154.2,7,Delivered,True
ord_0000210,2025-01-06,cust_01607,Loyal,North America,Canada,Direct,Referral,Home,Linen Sheet Set,HOM-003,1,111.4,0.2,111.4,22.28,0,13.76,51.24,89.12,24.12,5,Delivered,True
ord_0000211,2025-01-08,cust_00973,Occasional,North America,United States,Direct,,Home,Linen Sheet Set,HOM-003,2,118.23,0,236.46,0.0,169.28,0,108.77,67.18,-41.59,5,Returned,True
ord_0000212,2025-01-03,cust_00860,Loyal,EMEA,United Kingdom,Direct,Email Lifecycle,Electronics,Smart Home Hub,ELE-002,5,165.9,0,829.5,0.0,0,0,481.11,829.5,348.39,4,Delivered,True
ord_0000213,2025-01-10,cust_02370,New,EMEA,United Kingdom,Social,Creator Program,Apparel,Performance Jacket,APP-009,1,165.68,0.05,165.68,8.28,0,0,77.87,157.39,79.52,7,Delivered,True
ord_0000214,2025-01-07,cust_05019,VIP,North America,United States,Direct,Email Lifecycle,Fitness,Recovery Roller,FIT-006,3,53.84,0.15,161.51,24.23,0,0,66.22,137.28,71.06,6,Delivered,True
ord_0000215,2025-01-07,cust_03682,New,North America,United States,Paid Search,Shopping Ads,Apparel,Everyday Sneaker,APP-010,1,111.04,0.2,111.04,22.21,0,12.2,49.97,88.83,26.67,4,Delivered,True
ord_0000216,2025-01-11,cust_04498,Loyal,North America,United States,Direct,Referral,Fitness,Recovery Roller,FIT-006,1,58.3,0.05,58.3,2.92,55.39,8.8,23.9,0.0,-32.71,2,Refunded,True
ord_0000217,2025-01-08,cust_01683,VIP,EMEA,Germany,Marketplace,Marketplace Featured,Apparel,Performance Jacket,APP-009,2,177.72,0.05,355.44,17.77,0,0,167.06,337.66,170.61,4,Delivered,True
ord_0000218,2025-01-06,cust_04886,VIP,North America,Canada,Direct,Email Lifecycle,Electronics,Smart Home Hub,ELE-002,1,190.89,0.25,190.89,47.72,0,0,110.71,143.17,32.45,2,Delivered,True
ord_0000219,2025-01-04,cust_00089,VIP,North America,United States,Direct,Referral,Home,Ceramic Cookware,HOM-004,1,207.12,0.2,207.12,41.42,0,0,101.49,165.69,64.21,5,Delivered,True
ord_0000220,2025-01-10,cust_06104,Occasional,North America,United States,Social,Creator Program,Apparel,Performance Jacket,APP-009,2,179.23,0.1,358.46,35.85,0,0,168.47,322.61,154.14,4,Delivered,True
ord_0000221,2025-01-11,cust_02697,New,North America,United States,Marketplace,Marketplace Featured,Fitness,Adjustable Kettlebell,FIT-005,1,153.39,0.05,153.39,7.67,0,0,79.76,145.72,65.96,7,Delivered,True
ord_0000222,2025-01-07,cust_04041,Occasional,North America,United States,Paid Search,Brand Search,Beauty,Hair Styling Kit,BEA-008,2,144.99,0,289.98,0.0,0,0,127.59,289.98,162.39,4,Delivered,True
ord_0000223,2025-01-04,cust_03898,Occasional,North America,United States,Social,Creator Program,Home,Linen Sheet Set,HOM-003,1,130.25,0,130.25,0.0,0,11.05,59.91,130.25,59.28,5,Delivered,True
ord_0000224,2025-01-07,cust_02399,New,EMEA,United Kingdom,Paid Search,Shopping Ads,Apparel,Performance Jacket,APP-009,1,159.68,0.15,159.68,23.95,0,0,75.05,135.73,60.68,5,Delivered,True
ord_0000225,2025-01-04,cust_01955,Loyal,North America,United States,Marketplace,Marketplace Featured,Home,Ceramic Cookware,HOM-004,1,223.84,0.05,223.84,11.19,0,0,109.68,212.64,102.96,6,Delivered,True
ord_0000226,2025-01-08,cust_03957,Occasional,North America,United States,Direct,Email Lifecycle,Apparel,Performance Jacket,APP-009,1,155.3,0.2,155.3,31.06,0,0,72.99,124.24,51.25,5,Delivered,True
ord_0000227,2025-01-11,cust_05529,VIP,North America,United States,Social,Prospecting,Home,Ceramic Cookware,HOM-004,1,217.97,0.05,217.97,10.9,0,0,106.81,207.07,100.27,5,Delivered,True
ord_0000228,2025-01-15,cust_00774,Loyal,North America,United States,Paid Search,Nonbrand Search,Fitness,Adjustable Kettlebell,FIT-005,3,145.33,0,436.0,0.0,0,0,226.72,436.0,209.28,3,Delivered,True
ord_0000229,2025-01-09,cust_05776,Occasional,North America,United States,Paid Search,Nonbrand Search,Electronics,Wireless Headphones,ELE-001,1,121.63,0.2,121.63,24.33,0,6.81,65.68,97.3,24.82,4,In Transit,True
ord_0000230,2025-01-08,cust_05789,Occasional,North America,United States,Social,Retargeting,Fitness,Adjustable Kettlebell,FIT-005,1,151.11,0,151.11,0.0,140.04,0,78.58,11.07,-67.51,1,Returned,True
ord_0000231,2025-01-16,cust_00830,Occasional,EMEA,United Kingdom,Direct,Email Lifecycle,Fitness,Recovery Roller,FIT-006,2,55.17,0,110.35,0.0,0,10.32,45.24,110.35,54.79,7,Delivered,True
ord_0000232,2025-01-06,cust_06699,Occasional,North America,United States,Paid Search,Shopping Ads,Fitness,Recovery Roller,FIT-006,1,52.39,0,52.39,0.0,0,8.85,21.48,52.39,22.06,3,Delivered,True
ord_0000233,2025-01-07,cust_05125,Occasional,North America,United States,Paid Search,Shopping Ads,Home,Linen Sheet Set,HOM-003,2,124.01,0,248.01,0.0,0,0,114.08,248.01,133.93,1,Delivered,False
ord_0000234,2025-01-11,cust_03837,Loyal,EMEA,France,Marketplace,Marketplace Featured,Apparel,Everyday Sneaker,APP-010,2,104.84,0.05,209.69,10.48,177.8,0,94.36,21.41,-72.95,4,Returned,False
ord_0000235,2025-01-03,cust_04837,Loyal,North America,United States,Social,Retargeting,Beauty,Hair Styling Kit,BEA-008,2,136.96,0.05,273.92,13.7,0,0,120.52,260.22,139.7,3,Delivered,True
ord_0000236,2025-01-04,cust_00866,New,North America,United States,Affiliate,Cashback Partner,Home,Linen Sheet Set,HOM-003,1,113.63,0.1,113.63,11.36,0,7.19,52.27,102.27,42.81,3,Delivered,True
ord_0000237,2025-01-09,cust_01340,Loyal,APAC,Australia,Direct,,Electronics,Wireless Headphones,ELE-001,1,130.18,0,130.18,0.0,0,13.79,70.3,130.18,46.09,4,Delivered,True
ord_0000238,2025-01-05,cust_00129,New,EMEA,Germany,Paid Search,Brand Search,Electronics,Smart Home Hub,ELE-002,2,195.56,0.05,391.11,19.56,0,0,226.85,371.56,144.71,6,Delivered,True
ord_0000239,2025-01-04,cust_01542,Loyal,APAC,Japan,Social,Creator Program,Apparel,Everyday Sneaker,APP-010,1,120.69,0.2,120.69,24.14,0,9.82,54.31,96.55,32.42,8,Delivered,True
ord_0000240,2025-01-10,cust_01573,Occasional,North America,United States,Direct,,Fitness,Adjustable Kettlebell,FIT-005,2,152.11,0,304.22,0.0,0,0,158.19,304.22,146.03,5,Delivered,True
ord_0000241,2025-01-16,cust_06762,Loyal,APAC,Japan,Marketplace,Marketplace Featured,Electronics,Smart Home Hub,ELE-002,2,169.99,0.2,339.99,68.0,0,0,197.19,271.99,74.8,3,Delivered,True
ord_0000242,2025-01-03,cust_03778,Loyal,EMEA,United Kingdom,Marketplace,Marketplace Featured,Beauty,Hair Styling Kit,BEA-008,3,139.48,0,418.45,0.0,376.6,0,184.12,41.84,-142.27,5,Returned,True
ord_0000243,2025-01-15,cust_00367,Loyal,EMEA,Germany,Social,Prospecting,Apparel,Performance Jacket,APP-009,1,174.85,0.15,174.85,26.23,0,0,82.18,148.62,66.44,4,Delivered,False
ord_0000244,2025-01-06,cust_01173,Occasional,North America,United States,Marketplace,Marketplace Featured,Apparel,Performance Jacket,APP-009,1,169.44,0,169.44,0.0,0,0,79.64,169.44,89.81,5,Delivered,True
