ticket_id,created_date,resolved_date,account_id,plan,region,channel,issue_type,priority,assigned_team,status,first_response_minutes,resolution_hours,sla_target_hours,sla_breached,csat_score,reopened,escalated,message_count,customer_arr_usd,customer_tenure_days,sentiment_score
tkt_0000160,2025-07-07,2025-07-08,acct_04217,Free,EMEA,In App,Performance,Normal,Technical Support,Resolved,59,10.97,36,False,4.2,False,False,8,0,116,0.415
tkt_0000161,2025-07-07,2025-07-08,acct_00308,Growth,Latin America,Email,Performance,High,Technical Support,Resolved,58,6.13,12,False,4.5,False,False,5,5116.05,882,0.341
tkt_0000162,2025-07-06,2025-07-07,acct_04981,Growth,APAC,Email,How To,High,Customer Education,Resolved,29,4.16,12,False,,False,False,4,5973.64,729,0.424
tkt_0000163,2025-07-07,2025-07-08,acct_03133,Enterprise,APAC,In App,Integration,Normal,Technical Support,Resolved,34,6.69,36,False,,True,False,8,85683.08,1303,0.222
tkt_0000164,2025-07-07,2025-07-08,acct_01712,Enterprise,EMEA,Email,Integration,Normal,Technical Support,Resolved,55,2.71,36,False,4.9,False,False,5,45850.77,914,0.4
tkt_0000165,2025-07-03,2025-07-04,acct_02794,Starter,North America,In App,Bug,Normal,Product Support,Resolved,257,8.02,36,False,4.5,False,False,8,1914.62,720,-0.023
tkt_0000166,2025-07-06,2025-07-07,acct_00607,Growth,APAC,In App,Account Access,Normal,Account Support,Resolved,34,4.42,36,False,5,False,False,6,7144.14,139,0.165
tkt_0000167,2025-07-10,2025-07-12,acct_02906,Free,North America,Chat,Bug,Low,Product Support,Resolved,77,36.84,72,False,4.4,False,False,5,0,95,0.849
tkt_0000168,2025-07-05,2025-07-06,acct_03014,Starter,EMEA,In App,Bug,High,Product Support,Resolved,37,10.64,12,False,4.5,False,False,10,4546.7,1075,0.306
tkt_0000169,2025-07-05,2025-07-06,acct_04830,Growth,North America,In App,Bug,High,Product Support,Resolved,187,8.96,12,False,4.2,False,False,7,21606.64,525,0.62
tkt_0000170,2025-07-10,2025-07-11,acct_02541,Starter,APAC,Email,Account Access,Low,Account Support,Resolved,71,4.66,72,False,,False,False,5,2291.65,1042,0.681
tkt_0000171,2025-07-06,2025-07-07,acct_03165,Enterprise,EMEA,Email,Bug,Normal,Product Support,Resolved,55,4.26,36,False,,False,False,3,93757.14,315,0.065
tkt_0000172,2025-07-04,2025-07-05,acct_01726,Free,APAC,Email,Account Access,Low,Account Support,Resolved,81,13.64,72,False,,False,False,8,0,86,0.623
tkt_0000173,2025-07-05,2025-07-07,acct_00333,Starter,EMEA,Email,Integration,Normal,Technical Support,Resolved,66,32.99,36,False,4.3,False,False,5,1751.64,492,0.42
tkt_0000174,2025-07-07,2025-07-10,acct_04297,Free,North America,Email,Performance,Normal,Technical Support,Resolved,75,54.11,36,True,4.8,False,False,7,0,225,-0.177
tkt_0000175,2025-07-06,2025-07-07,acct_02842,Starter,APAC,Chat,Bug,Low,Product Support,Resolved,29,5.84,72,False,4.8,False,False,7,3847.27,194,0.437
tkt_0000176,2025-07-04,2025-07-05,acct_03373,Growth,North America,In App,Billing,Normal,Billing Operations,Resolved,37,8.97,36,False,,False,False,5,17205.1,979,0.619
tkt_0000177,2025-07-06,2025-07-07,acct_04940,Starter,APAC,Email,Performance,Low,Technical Support,Resolved,66,8.77,72,False,5,True,False,7,2185.2,1440,0.072
tkt_0000178,2025-07-04,2025-07-05,acct_00421,Free,EMEA,In App,How To,Low,Customer Education,Resolved,36,3.24,72,False,5,False,False,5,0,1762,0.997
tkt_0000179,2025-07-06,2025-07-07,acct_02703,Starter,North America,In App,Integration,Normal,Technical Support,Resolved,129,18.6,36,False,5,False,False,4,1635.56,855,0.629
tkt_0000180,2025-07-09,2025-07-10,acct_04058,Growth,EMEA,In App,Integration,Low,Technical Support,Resolved,28,22.82,72,False,5,False,False,8,19531.86,104,0.274
tkt_0000181,2025-07-07,2025-07-08,acct_01969,Free,EMEA,Chat,Account Access,Low,Account Support,Resolved,46,11.57,72,False,4.6,False,False,2,0,1086,0.13
tkt_0000182,2025-07-04,2025-07-05,acct_00351,Enterprise,Latin America,Chat,Bug,Normal,Product Support,Resolved,64,3.39,36,False,5,False,False,6,137480.37,1632,0.7
tkt_0000183,2025-07-08,2025-07-09,acct_00190,Enterprise,North America,In App,Billing,Normal,Billing Operations,Resolved,52,4.14,36,False,4.5,False,False,1,25288.94,1196,0.404
tkt_0000184,2025-07-09,2025-07-10,acct_02117,Free,North America,In App,How To,Low,Customer Education,Resolved,20,5.34,72,False,4.8,False,True,8,0,1693,0.418
tkt_0000185,2025-07-06,2025-07-07,acct_01849,Free,APAC,In App,How To,Low,Customer Education,Resolved,41,6.38,72,False,4.3,False,False,7,0,916,-0.136
tkt_0000186,2025-07-06,2025-07-09,acct_00711,Free,EMEA,Email,Performance,Normal,Technical Support,Resolved,201,56.42,36,True,,False,True,9,0,731,-0.347
tkt_0000187,2025-07-07,2025-07-09,acct_03164,Growth,EMEA,Chat,Integration,Low,Technical Support,Resolved,16,28.43,72,False,,False,False,9,19903.35,1506,-0.173
tkt_0000188,2025-07-07,2025-07-08,acct_03770,Enterprise,North America,Email,Account Access,High,Account Support,Resolved,5,3.38,12,False,,False,False,5,75727.17,805,0.263
tkt_0000189,2025-07-09,2025-07-10,acct_04669,Free,North America,Email,Billing,Normal,Billing Operations,Resolved,56,6.69,36,False,4.9,False,False,9,0,1706,0.118
tkt_0000190,2025-07-08,2025-07-09,acct_04163,Free,North America,Phone,Billing,Normal,Billing Operations,Resolved,43,18.21,36,False,5,False,False,7,0,370,0.893
tkt_0000191,2025-07-06,2025-07-07,acct_00692,Starter,Latin America,Phone,Bug,High,Product Support,Resolved,26,3.68,12,False,4.0,True,False,8,1392.78,6,-0.51
tkt_0000192,2025-07-03,2025-07-04,acct_00433,Starter,EMEA,Email,Billing,Normal,Billing Operations,Resolved,114,5.84,36,False,,False,False,6,2973.09,299,0.693
tkt_0000193,2025-07-09,2025-07-10,acct_02041,Starter,North America,Email,Bug,High,Product Support,Resolved,194,16.25,12,True,,False,False,3,3884.7,1248,0.159
tkt_0000194,2025-07-08,2025-07-10,acct_02039,Starter,APAC,Email,Integration,Low,Technical Support,Resolved,93,26.45,72,False,4.1,False,False,5,2137.94,127,0.155
tkt_0000195,2025-07-09,2025-07-10,acct_04238,Starter,APAC,Email,Billing,Normal,Billing Operations,Resolved,27,4.51,36,False,4.1,False,False,1,3216.08,894,0.194
tkt_0000196,2025-07-05,2025-07-06,acct_02725,Growth,North America,Email,Billing,Normal,Billing Operations,Resolved,18,12.82,36,False,5,False,False,7,14658.94,1313,0.415
tkt_0000197,2025-07-05,2025-07-07,acct_00731,Free,EMEA,Email,Bug,High,Product Support,Resolved,141,25.71,12,True,4.2,False,False,7,0,323,0.551
tkt_0000198,2025-07-08,2025-07-09,acct_04595,Free,EMEA,Phone,How To,High,Customer Education,Resolved,20,12.32,12,True,5,False,False,7,0,435,0.418
tkt_0000199,2025-07-08,2025-07-09,acct_03961,Starter,North America,Email,Integration,Normal,Technical Support,Resolved,100,23.35,36,False,4.6,False,False,5,1783.41,444,0.604
tkt_0000200,2025-07-04,2025-07-06,acct_01977,Free,EMEA,Email,Integration,Normal,Technical Support,Resolved,240,39.26,36,True,4.4,False,False,5,0,357,0.402
tkt_0000201,2025-07-09,2025-07-10,acct_02545,Starter,North America,Phone,How To,Urgent,Customer Education,Resolved,28,3.64,4,False,5,False,False,6,1681.53,1178,0.296
tkt_0000202,2025-07-04,2025-07-05,acct_03088,Growth,North America,Email,Bug,High,Product Support,Resolved,101,9.98,12,False,4.0,False,False,7,7434.39,1179,1
tkt_0000203,2025-07-08,2025-07-09,acct_03616,Enterprise,EMEA,Chat,How To,High,Customer Education,Resolved,19,1.61,12,False,4.8,True,False,6,44665.14,1310,0.256
tkt_0000204,2025-07-06,2025-07-07,acct_01958,Growth,APAC,In App,Bug,Normal,Product Support,Resolved,17,9.27,36,False,,False,False,4,20024.99,1489,0.963
tkt_0000205,2025-07-07,2025-07-08,acct_02948,Growth,North America,Chat,How To,Normal,Customer Education,Resolved,30,3.13,36,False,4.8,False,False,7,5932.95,1052,1
tkt_0000206,2025-07-07,2025-07-08,acct_03758,Growth,North America,Email,Billing,Urgent,Billing Operations,Resolved,16,7.06,4,True,5,False,False,6,35098.98,555,0.038
tkt_0000207,2025-07-03,2025-07-04,acct_04944,Enterprise,North America,In App,Bug,Low,Product Support,Resolved,12,11.3,72,False,,False,False,8,163966.34,1643,-0.244
tkt_0000208,2025-07-10,2025-07-11,acct_00188,Growth,North America,In App,Billing,Low,Billing Operations,Resolved,26,5.08,72,False,5,False,False,6,14000.81,828,-0.075
tkt_0000209,2025-07-07,2025-07-08,acct_00010,Free,North America,Email,Billing,High,Billing Operations,Resolved,114,10.01,12,False,4.6,False,False,1,0,769,0.462
tkt_0000210,2025-07-06,2025-07-07,acct_00426,Growth,APAC,Email,How To,Normal,Customer Education,Resolved,19,2.42,36,False,5,False,False,3,7571.46,740,0.588
tkt_0000211,2025-07-07,2025-07-08,acct_03114,Growth,EMEA,In App,How To,Low,Customer Education,Resolved,25,15.51,72,False,4.8,False,False,5,6416.98,458,0.185
tkt_0000212,2025-07-06,2025-07-07,acct_02378,Growth,North America,Chat,How To,Normal,Customer Education,Resolved,57,0.82,36,False,4.5,False,False,4,23833.44,1596,-0.083
tkt_0000213,2025-07-07,2025-07-08,acct_02464,Starter,North America,Email,How To,Normal,Customer Education,Resolved,38,6.0,36,False,,False,False,5,2491.92,1045,0.451
tkt_0000214,2025-07-10,2025-07-11,acct_04771,Enterprise,North America,Chat,How To,High,Customer Education,Resolved,24,2.69,12,False,5,False,False,4,33125.42,1607,0.396
tkt_0000215,2025-07-06,2025-07-07,acct_03594,Free,North America,In App,How To,Urgent,Customer Education,Resolved,60,7.44,4,True,,False,False,3,0,307,0.18
tkt_0000216,2025-07-08,2025-07-09,acct_01286,Free,APAC,Chat,Performance,Normal,Technical Support,Resolved,184,2.96,36,False,,False,False,9,0,1795,0.961
tkt_0000217,2025-07-05,2025-07-06,acct_04481,Free,EMEA,Phone,Account Access,Normal,Account Support,Resolved,27,4.15,36,False,,False,True,10,0,235,-0.097
tkt_0000218,2025-07-04,2025-07-05,acct_02114,Starter,EMEA,Chat,Integration,Normal,Technical Support,Resolved,203,5.95,36,False,,False,False,9,1880.25,1571,0.751
tkt_0000219,2025-07-04,2025-07-05,acct_03582,Growth,EMEA,Chat,How To,Normal,Customer Education,Resolved,39,3.34,36,False,,False,False,4,7303.4,1387,-0.106
tkt_0000220,2025-07-06,2025-07-07,acct_04963,Growth,North America,Email,Billing,High,Billing Operations,Resolved,36,4.97,12,False,5,False,False,2,11169.82,758,0.459
tkt_0000221,2025-07-07,2025-07-08,acct_03283,Growth,North America,Chat,How To,Normal,Customer Education,Resolved,38,5.16,36,False,,False,False,7,13677.95,1343,0.838
tkt_0000222,2025-07-07,2025-07-08,acct_02059,Free,APAC,Email,How To,Low,Customer Education,Resolved,62,9.02,72,False,,False,False,3,0,1600,0.409
tkt_0000223,2025-07-08,2025-07-09,acct_00179,Enterprise,APAC,Email,Integration,Low,Technical Support,Resolved,31,5.06,72,False,,False,False,6,83297.53,1320,0.259
tkt_0000224,2025-07-12,2025-07-13,acct_00081,Starter,North America,Email,Bug,High,Product Support,Resolved,60,10.86,12,False,,False,False,5,1933.13,1609,0.917
tkt_0000225,2025-07-11,2025-07-12,acct_00587,Growth,Latin America,Phone,Performance,Normal,Technical Support,Resolved,65,10.09,36,False,4.1,False,False,5,11828.9,1512,0.587
tkt_0000226,2025-07-12,2025-07-14,acct_00132,Growth,North America,Email,Bug,Normal,Product Support,Resolved,54,28.2,36,False,5,False,False,8,11155.61,681,0.388
tkt_0000227,2025-07-09,2025-07-10,acct_04337,Growth,North America,Chat,Integration,High,Technical Support,Resolved,164,3.73,12,False,4.5,False,False,9,10146.51,231,0.327
tkt_0000228,2025-07-09,2025-07-10,acct_00843,Growth,APAC,Email,Integration,Normal,Technical Support,Resolved,83,5.31,36,False,,False,False,5,18953.38,1704,0.629
tkt_0000229,2025-07-09,2025-07-10,acct_00292,Free,APAC,In App,How To,Low,Customer Education,Resolved,34,3.85,72,False,4.8,False,False,4,0,639,0.397
tkt_0000230,2025-07-09,2025-07-10,acct_04646,Growth,North America,Email,Integration,Normal,Technical Support,Resolved,54,22.95,36,False,4.1,True,False,6,13861.46,1152,0.43
tkt_0000231,2025-07-09,2025-07-10,acct_02159,Free,North America,In App,Billing,Normal,Billing Operations,Resolved,79,7.56,36,False,4.9,False,False,5,0,307,1
tkt_0000232,2025-07-10,2025-07-11,acct_03622,Free,EMEA,In App,Bug,Normal,Product Support,Resolved,74,7.74,36,False,5,True,False,6,0,1519,0.291
tkt_0000233,2025-07-08,2025-07-09,acct_02045,Starter,Latin America,In App,Integration,Normal,Technical Support,Resolved,246,16.36,36,False,,False,False,7,2924.1,667,0.933
tkt_0000234,2025-07-08,2025-07-09,acct_01962,Enterprise,North America,Email,Integration,Normal,Technical Support,Resolved,29,11.35,36,False,4.8,False,False,5,34227.83,375,-0.189
tkt_0000235,2025-07-08,2025-07-09,acct_03357,Free,North America,Email,Billing,Normal,Billing Operations,Resolved,26,11.24,36,False,5,False,False,6,0,137,0.871
tkt_0000236,2025-07-08,2025-07-09,acct_04485,Growth,North America,Email,Performance,Low,Technical Support,Resolved,38,2.66,72,False,4.3,False,True,10,6622.7,1702,0.024
tkt_0000237,2025-07-09,2025-07-10,acct_03232,Growth,North America,In App,Integration,Normal,Technical Support,Resolved,78,16.29,36,False,4.4,False,False,6,8943.07,1418,0.024
tkt_0000238,2025-07-12,2025-07-13,acct_02935,Starter,North America,In App,Bug,Low,Product Support,Resolved,49,5.68,72,False,5,False,False,4,1613.07,22,0.168
tkt_0000239,2025-07-09,2025-07-10,acct_00266,Enterprise,North America,In App,Account Access,Low,Account Support,Resolved,4,3.52,72,False,5,False,False,1,82500.78,976,0.44
tkt_0000240,2025-07-05,2025-07-06,acct_02962,Free,North America,Email,How To,High,Customer Education,Resolved,25,6.28,12,False,5,False,False,4,0,771,0.87
tkt_0000241,2025-07-09,2025-07-10,acct_04286,Starter,North America,Chat,How To,Low,Customer Education,Resolved,38,3.59,72,False,5,False,False,5,1156.57,1732,0.514
tkt_0000242,2025-07-07,2025-07-08,acct_04426,Starter,APAC,Email,Account Access,Low,Account Support,Resolved,14,6.96,72,False,5,False,False,6,2397.33,617,0.567
tkt_0000243,2025-07-07,2025-07-08,acct_03253,Growth,North America,Chat,Bug,Normal,Product Support,Resolved,120,12.33,36,False,4.8,False,False,6,23892.46,127,0.067
tkt_0000244,2025-07-08,2025-07-09,acct_02199,Free,APAC,In App,How To,Low,Customer Education,Resolved,69,5.45,72,False,5,False,False,5,0,1700,0.612
tkt_0000245,2025-07-08,2025-07-09,acct_02062,Free,North America,Email,Account Access,Normal,Account Support,Resolved,33,5.37,36,False,5,False,False,6,0,655,0.233
tkt_0000246,2025-07-08,2025-07-09,acct_05065,Starter,EMEA,In App,Integration,Normal,Technical Support,Resolved,65,10.17,36,False,4.5,False,False,8,3618.68,736,-0.098
tkt_0000247,2025-07-11,2025-07-12,acct_02197,Starter,EMEA,Phone,How To,Low,Customer Education,Resolved,45,3.9,72,False,,False,False,4,1650.34,1413,0.366
tkt_0000248,2025-07-10,2025-07-11,acct_01534,Growth,North America,In App,How To,Urgent,Customer Education,Resolved,75,7.4,4,True,4.5,False,False,7,17693.24,1141,0.093
tkt_0000249,2025-07-10,2025-07-11,acct_03506,Starter,North America,In App,How To,Normal,Customer Education,Resolved,44,6.9,36,False,,False,False,6,1925.88,966,0.661
tkt_0000250,2025-07-08,2025-07-09,acct_00721,Growth,Latin America,Email,Account Access,High,Account Support,Resolved,45,4.36,12,False,5,True,False,6,10503.56,1408,0.587
tkt_0000251,2025-07-06,2025-07-07,acct_00278,Growth,APAC,Email,Billing,Normal,Billing Operations,Resolved,25,4.65,36,False,5,False,False,7,8150.26,789,0.143
tkt_0000252,2025-07-08,2025-07-09,acct_02181,Enterprise,North America,Chat,How To,Urgent,Customer Education,Resolved,38,1.52,4,False,5,False,True,7,57249.46,1371,-0.168
tkt_0000253,2025-07-07,2025-07-08,acct_04589,Growth,EMEA,Email,Bug,Low,Product Support,Resolved,51,6.86,72,False,4.7,False,False,9,10254.85,1665,0.244
tkt_0000254,2025-07-11,2025-07-12,acct_03104,Starter,APAC,Phone,Integration,High,Technical Support,Resolved,31,13.01,12,True,4.8,False,False,5,2033.17,1549,-0.065
tkt_0000255,2025-07-09,2025-07-10,acct_02330,Growth,North America,In App,Account Access,Low,Account Support,Resolved,28,8.85,72,False,,False,False,7,22308.2,1471,0.576
tkt_0000256,2025-07-11,2025-07-14,acct_03261,Free,EMEA,In App,Performance,Low,Technical Support,Resolved,51,51.99,72,False,5,False,False,6,0,764,0.421
tkt_0000257,2025-07-11,2025-07-12,acct_01565,Free,EMEA,Email,Billing,Normal,Billing Operations,Resolved,45,10.5,36,False,,False,False,2,0,1519,0.526
tkt_0000258,2025-07-07,2025-07-09,acct_03097,Growth,APAC,In App,Billing,Normal,Billing Operations,Resolved,33,24.77,36,False,4.3,False,False,6,4525.16,1327,-0.325
tkt_0000259,2025-07-08,2025-07-09,acct_01742,Free,North America,In App,Bug,Normal,Product Support,Resolved,69,19.5,36,False,4.3,False,False,7,0,122,0.461
tkt_0000260,2025-07-12,2025-07-14,acct_04741,Free,APAC,In App,Bug,Normal,Product Support,Resolved,59,37.36,36,True,5.0,False,False,8,0,993,0.307
tkt_0000261,2025-07-07,2025-07-08,acct_04686,Enterprise,EMEA,Phone,How To,High,Customer Education,Resolved,10,8.4,12,False,3.5,False,True,11,63385.11,1162,0.301
tkt_0000262,2025-07-11,2025-07-12,acct_00149,Growth,APAC,Chat,Account Access,Normal,Account Support,Resolved,51,13.46,36,False,4.1,False,False,5,42667.7,542,0.812
tkt_0000263,2025-07-10,2025-07-12,acct_00799,Starter,North America,In App,Performance,Normal,Technical Support,Resolved,51,37.63,36,True,5,False,False,4,2557.21,1339,0.167
tkt_0000264,2025-07-12,2025-07-15,acct_02920,Starter,North America,Chat,Bug,Low,Product Support,Resolved,92,64.99,72,False,,False,False,4,1204.6,843,0.045
tkt_0000265,2025-07-08,2025-07-09,acct_03454,Starter,Latin America,Phone,Performance,High,Technical Support,Resolved,150,10.81,12,False,4.8,False,False,4,1111.37,785,0.468
tkt_0000266,2025-07-10,2025-07-11,acct_04982,Starter,Latin America,Phone,How To,High,Customer Education,Resolved,77,7.6,12,False,5.0,False,False,6,2085.8,92,0.7
tkt_0000267,2025-07-08,2025-07-09,acct_00381,Enterprise,North America,Email,Bug,Normal,Product Support,Resolved,33,9.99,36,False,,False,False,7,108353.24,545,-0.204
tkt_0000268,2025-07-10,2025-07-11,acct_00117,Free,North America,Email,Billing,Low,Billing Operations,Resolved,22,8.26,72,False,5,False,False,6,0,1402,0.207
tkt_0000269,2025-07-07,2025-07-09,acct_04810,Free,North America,Email,Billing,Urgent,Billing Operations,Resolved,98,31.93,4,True,5,False,False,8,0,605,-0.052
tkt_0000270,2025-07-07,2025-07-08,acct_04078,Growth,North America,Email,Bug,Urgent,Product Support,Resolved,56,13.74,4,True,5,False,False,6,13952.94,436,-0.085
tkt_0000271,2025-07-10,2025-07-11,acct_00841,Starter,APAC,Chat,Integration,Low,Technical Support,Resolved,38,12.11,72,False,4.9,False,False,8,780.93,560,0.565
tkt_0000272,2025-07-12,2025-07-13,acct_00117,Enterprise,EMEA,Email,Integration,Normal,Technical Support,Resolved,60,4.44,36,False,,False,False,8,77255.52,1089,0.517
tkt_0000273,2025-07-08,2025-07-09,acct_03714,Enterprise,EMEA,Email,How To,Normal,Customer Education,Resolved,8,1.1,36,False,5,False,False,7,99412.1,1094,-0.081
tkt_0000274,2025-07-12,2025-07-13,acct_03296,Growth,APAC,In App,Billing,Urgent,Billing Operations,Resolved,123,12.4,4,True,,False,False,9,11947.85,986,0.986
tkt_0000275,2025-07-10,2025-07-11,acct_03321,Starter,North America,In App,How To,Normal,Customer Education,Resolved,118,8.18,36,False,5,False,False,7,953.07,1070,0.182
tkt_0000276,2025-07-05,2025-07-07,acct_02673,Starter,APAC,Email,Performance,Normal,Technical Support,Resolved,47,27.75,36,False,,False,True,12,1401.6,748,-0.074
tkt_0000277,2025-07-13,2025-07-14,acct_01481,Growth,APAC,Phone,Integration,Low,Technical Support,Resolved,12,16.46,72,False,4.8,False,False,5,9096.96,1212,0.393
tkt_0000278,2025-07-12,2025-07-15,acct_01899,Free,North America,In App,Bug,Urgent,Product Support,Resolved,43,60.88,4,True,,False,False,4,0,1277,0.475
tkt_0000279,2025-07-10,2025-07-11,acct_05000,Starter,APAC,Email,How To,Normal,Customer Education,Resolved,15,1.83,36,False,5,False,False,4,2298.68,217,0.04
tkt_0000280,2025-07-10,2025-07-11,acct_00366,Starter,North America,Phone,Billing,Low,Billing Operations,Resolved,9,13.73,72,False,5.0,False,False,5,3799.22,1168,0.576
